"","zip","year","price","flip_horizon","price_diff","mortgage","inv_to_inv","lat","lon","i2i_rank","perc_top_invested"
"438",2128,2005,339950,876,108950,252320,0.109717868338558,42.3753661865204,-71.0312888181818,438,0.329249617151608
"439",2135,2008,283000,1515,10750,195000,0.109660574412533,42.3450285770235,-71.1517982114883,439,0.327718223583461
"440",2132,2011,359900,2042,750,250000,0.108626198083067,42.2794947284345,-71.158747172524,440,0.326186830015314
"441",2215,2002,261500,621,50056.5,181150,0.108333333333333,42.3466468791667,-71.09521005,441,0.324655436447167
"442",2127,2012,408000,1876,23000,285000,0.107784431137725,42.3352798071856,-71.0443342071856,442,0.32312404287902
"443",2467,2008,395000,823,28500,133425,0.107142857142857,42.3153745357143,-71.1452286428571,443,0.321592649310873
"444",2128,2004,375000,785.5,1e+05,292500,0.106382978723404,42.3774375768322,-71.0298733262411,444,0.320061255742726
"445",2131,2018,520000,1818.5,173000,399200,0.105740181268882,42.2839903746224,-71.1287264652568,445,0.318529862174579
"446",2130,2012,372000,2101,15000,270000,0.10482180293501,42.3131900167715,-71.1108994612159,446,0.316998468606432
"447",2113,2000,249000,180.5,24750,174400,0.104761904761905,42.365536152381,-71.0547242571429,447,0.315467075038285
"448",2114,2009,401000,1798.5,34500,240000,0.104712041884817,42.3617142984293,-71.0670316806283,448,0.313935681470138
"449",2118,2006,487550,1326,82500,336000,0.104712041884817,42.3402159921466,-71.0748171753927,449,0.312404287901991
"450",2109,2020,760000,2132.5,182500,423000,0.104477611940299,42.3649013880597,-71.0521722835821,450,0.310872894333844
"451",2127,2015,560000,1791,139000,388900,0.104166666666667,42.335011057598,-71.0438928296569,451,0.309341500765697
"452",2116,2002,435200,602,67000,282000,0.103040540540541,42.3491810152027,-71.0767835675676,452,0.30781010719755
"453",2215,2004,299500,840.5,64350,2e+05,0.102739726027397,42.3462001541096,-71.0960081369863,453,0.306278713629403
"454",2210,2009,599000,1603.5,21500,328500,0.102564102564103,42.3500213846154,-71.0507193846154,454,0.304747320061256
"455",2125,2002,250000,378,94500,206500,0.102310231023102,42.3147253729373,-71.0625638019802,455,0.303215926493109
"456",2115,2005,444000,1055,85250,276000,0.100946372239748,42.3455780157729,-71.0889239810726,456,0.301684532924962
"457",2127,2009,335000,1486,0,270000,0.100931677018634,42.3352472158385,-71.0447132329192,457,0.300153139356815
"458",2136,2021,575000,2703,227500,506267.5,0.100694444444444,42.2556526944444,-71.1231521597222,458,0.298621745788668
"459",2134,2003,294000,830,64000,228400,0.1,42.3517511291667,-71.1332771208333,459,0.297090352220521
"460",2118,2020,1054000,2109.5,239500,657600,0.0991253644314869,42.3404553819242,-71.074397787172,460,0.295558958652374
"461",2114,2007,434150,1218,50000,259700,0.0990566037735849,42.3615983537736,-71.0669171933962,461,0.294027565084227
"462",2131,2013,338675,2325,31125,273312.5,0.0988372093023256,42.2833535494186,-71.1308641395349,462,0.29249617151608
"463",2135,2013,327500,2589,32000,170000,0.0985401459854015,42.345773439781,-71.1529300218978,463,0.290964777947933
"464",2122,2003,285000,560,74750,232000,0.0983050847457627,42.2968748881356,-71.0565418440678,464,0.289433384379786
"465",2135,2009,270500,1792,-2750,171375,0.0982142857142857,42.3456565982143,-71.1520987559524,465,0.287901990811639
"466",2210,2018,1145000,1411,285000,624000,0.0980392156862745,42.3499425882353,-71.0500991960784,466,0.286370597243492
"467",2127,2000,231000,66,40000,189300,0.0979284369114878,42.3328355894539,-71.044855920904,467,0.284839203675345
"468",2129,2014,580000,2352,116000,365750,0.0976253298153034,42.3772498416887,-71.0620122348285,468,0.283307810107198
"469",2134,2002,260000,442,50000,193500,0.0975609756097561,42.3518525317073,-71.1334390634146,469,0.28177641653905
"470",2115,2000,284500,92,60000,178000,0.096875,42.345140665625,-71.089634259375,470,0.280245022970903
"471",2210,2003,425000,999.5,67250,322700,0.0967741935483871,42.3490584193548,-71.050018483871,471,0.278713629402756
"472",2136,2019,455000,2252.5,154250,409500,0.0966542750929368,42.2554052862454,-71.1229292156134,472,0.27718223583461
"473",2128,2006,330000,672,63225.5,236125,0.0964912280701754,42.3764948070175,-71.0301462258772,473,0.275650842266463
"474",2118,2009,515000,1553,39000,357071,0.0964285714285714,42.3401587392857,-71.0748181107143,474,0.274119448698316
"475",2132,2015,450000,2596,91000,367500,0.0963855421686747,42.2792785614458,-71.1583780120482,475,0.272588055130168
"476",2126,2005,366500,775,124000,296350,0.0958333333333333,42.2758992625,-71.0915174458333,476,0.271056661562021
"477",2132,2010,390000,1985,6550,3e+05,0.0955223880597015,42.2799150835821,-71.1568854268657,477,0.269525267993874
"478",2130,2021,731000,2237.5,210000,512000,0.0953206239168111,42.311626389948,-71.1112194731369,478,0.267993874425727
"479",2467,2016,353500,3159,65500,164000,0.0952380952380952,42.3121203333333,-71.1499487142857,479,0.26646248085758
"480",2116,2000,465000,102,59000,240000,0.0948905109489051,42.3493950321168,-71.0766518,480,0.264931087289433
"481",2210,2000,326000,38,68000,225000,0.0947368421052632,42.3476531052632,-71.050113568421,481,0.263399693721286
"482",2124,2000,2e+05,128.5,65000,168000,0.0945378151260504,42.2882034243697,-71.0719524579832,482,0.261868300153139
"483",2130,2014,452000,2476,91000,306000,0.0943025540275049,42.3136026601179,-71.1101097485265,483,0.260336906584992
"484",2135,2007,275000,1239,20000,204875,0.09375,42.3456743143382,-71.1529615974265,484,0.258805513016845
"485",2110,2004,680000,1047.5,95000,330000,0.0934579439252336,42.3590288411215,-71.0512124579439,485,0.257274119448698
"486",2118,2010,566250,1582.5,31500,392100,0.0933333333333333,42.3402813533333,-71.0751480266667,486,0.255742725880551
"487",2135,2002,230000,525.5,54500,177300,0.0931458699472759,42.3449060702988,-71.1522493356766,487,0.254211332312404
"488",2130,2017,569250,2433.5,179500,396396,0.0929368029739777,42.3125498122677,-71.1101987360595,488,0.252679938744257
"489",2210,2004,549000,1311,1e+05,317600,0.0927835051546392,42.3462526804124,-71.0506369072165,489,0.25114854517611
"490",2114,2000,297000,117.5,39000,168000,0.0926640926640927,42.3612212046332,-71.0674275096525,490,0.249617151607963
"491",2122,2004,337500,760,85000,260000,0.0919220055710306,42.2977097715877,-71.0577426991644,491,0.248085758039816
"492",2130,2011,353500,1855.5,5000,236625,0.0918918918918919,42.3131851837838,-71.1106866945946,492,0.246554364471669
"493",2129,2011,450000,2127,2500,317250,0.0915254237288136,42.3773832949153,-71.0621384067797,493,0.245022970903522
"494",2114,2003,328000,885.5,62450,234600,0.0909090909090909,42.3617663309091,-71.0669263490909,494,0.243491577335375
"495",2114,2004,448750,838.5,68000,278200,0.0909090909090909,42.361981075,-71.0655441977273,495,0.241960183767228
"496",2116,2003,485500,832,69000,306600,0.0898305084745763,42.3494481542373,-71.0763233474576,496,0.240428790199081
"497",2132,2022,710000,2391,240000,544500,0.0896358543417367,42.2795565042017,-71.1576467871148,497,0.238897396630934
"498",2132,2017,540000,2050,150000,401850,0.0892448512585812,42.2783326727689,-71.157750187643,498,0.237366003062787
"499",2125,2005,337000,861,84000,263600,0.0892116182572614,42.3149984087137,-71.0626430788382,499,0.23583460949464
"500",2111,2001,665000,108,18000,264000,0.089041095890411,42.3534636575342,-71.0622497945206,500,0.234303215926493
"501",2113,2005,387500,1136.5,94250,287200,0.0888888888888889,42.3652024,-71.0551456296296,501,0.232771822358346
"502",2114,2020,690000,2252,199000,399200,0.0888888888888889,42.3614668148148,-71.0667592222222,502,0.231240428790199
"503",2115,2004,390000,1007,89000,252900,0.0888888888888889,42.3458575972222,-71.0889065055556,503,0.229709035222052
"504",2115,2003,367500,780,63750,250000,0.0886524822695035,42.3462011134752,-71.0893175141844,504,0.228177641653905
"505",2125,2003,319000,686,96200,241300,0.0885245901639344,42.3155827836066,-71.0612828622951,505,0.226646248085758
"506",2122,2005,350000,861,85050,264800,0.0884353741496599,42.2969746848073,-71.057127569161,506,0.225114854517611
"507",2119,2001,185000,162,99450,152150,0.0883977900552486,42.3231494033149,-71.0853021436464,507,0.223583460949464
"508",2109,2001,422000,485,46000,272225,0.0882352941176471,42.3641335735294,-71.0524812352941,508,0.222052067381317
"509",2129,2016,650000,1954,176500,438300,0.0878859857482185,42.3778425961995,-71.063182736342,509,0.22052067381317
"510",2126,2002,230000,190.5,80600,209500,0.0872093023255814,42.2760377151163,-71.0916608488372,510,0.218989280245023
"511",2132,2014,430000,2429,70000,348950,0.0872093023255814,42.2808303139535,-71.1575992238372,511,0.217457886676876
"512",2118,2004,449000,851.5,90000,319600,0.087037037037037,42.3400958833333,-71.075318037037,512,0.215926493108729
"513",2131,2022,670000,2182,182000,513000,0.086687306501548,42.2836916346749,-71.1297930712074,513,0.214395099540582
"514",2129,2022,907500,2198,237500,660000,0.0866141732283465,42.3774385170604,-71.0620567427821,514,0.212863705972435
"515",2215,2009,325000,1590.5,32600,165000,0.0854700854700855,42.3464769059829,-71.0967211538461,515,0.211332312404288
"516",2130,2010,349500,1752,7000,263250,0.0853658536585366,42.3142076361789,-71.1103020020325,516,0.209800918836141
"517",2136,2000,198500,68.5,20300,167500,0.0847457627118644,42.2571586977401,-71.1223099180791,517,0.208269525267994
"518",2129,2018,789000,1855.5,236250,539000,0.0845481049562682,42.3775784314869,-71.0629821282799,518,0.206738131699847
"519",2130,2016,560000,2451.5,150000,385950,0.0844594594594595,42.312588097973,-71.1111692601351,519,0.2052067381317
"520",2215,2003,265000,751,43250,187500,0.0844444444444444,42.3460395955556,-71.0952561377778,520,0.203675344563553
"521",2131,2021,640000,2269.5,248000,489250,0.0843091334894614,42.2836053091335,-71.1300044543325,521,0.202143950995406
"522",2127,2006,350000,1054,46191.5,263000,0.0837696335078534,42.3343893089005,-71.0441234528796,522,0.200612557427259
"523",2132,2012,365000,2160,8000,264762.5,0.083756345177665,42.2798953248731,-71.1576532690355,523,0.199081163859112
"524",2118,2007,505500,1344,70000,359000,0.0835579514824798,42.3402917088949,-71.0751073692722,524,0.197549770290965
"525",2127,2001,245000,295,49000,190000,0.0831643002028398,42.334578020284,-71.0441904036511,525,0.196018376722818
"526",2127,2004,339000,910,79000,258200,0.0829326923076923,42.3343365757212,-71.0443783221154,526,0.194486983154671
"527",2124,2004,377636,735,117000,293800,0.0824561403508772,42.2874480280702,-71.0711909421053,527,0.192955589586524
"528",2110,2003,595000,926,15000,311200,0.0821917808219178,42.3585843013699,-71.0515713561644,528,0.191424196018377
"529",2129,2010,446000,1750,6500,332025,0.0817610062893082,42.3773046949686,-71.0619181006289,529,0.18989280245023
"530",2113,2004,333000,994,77000,235000,0.0813008130081301,42.3653817479675,-71.0546735691057,530,0.188361408882083
"531",2118,2001,363100,368,60000,261600,0.0808314087759815,42.340394630485,-71.0746577251732,531,0.186830015313936
"532",2126,2004,332250,703.5,114700,268000,0.0805084745762712,42.2756912627119,-71.0904928813559,532,0.185298621745789
"533",2125,2004,323000,661,83000,240000,0.0802005012531328,42.3150006491228,-71.062014368421,533,0.183767228177642
"534",2132,2018,560000,1927,169500,450000,0.0793650793650794,42.2779061746032,-71.1581828730159,534,0.182235834609495
"535",2113,2003,329000,870,56000,253500,0.0789473684210526,42.3655385789474,-71.0553081052632,535,0.180704441041348
"536",2132,2008,350500,1626.5,22827,283005.5,0.078125,42.278158171875,-71.1576550125,536,0.179173047473201
"537",2131,2020,535000,1932,155000,435000,0.0778097982708934,42.2839427089337,-71.1284060518732,537,0.177641653905054
"538",2127,2007,369500,1167,27500,290000,0.0777385159010601,42.3354962096584,-71.045644606596,538,0.176110260336907
"539",2130,2009,338900,1589,8000,250000,0.0777310924369748,42.3135891785714,-71.110943012605,539,0.17457886676876
"540",2125,2000,170500,140,70000,136950,0.077639751552795,42.3152979161491,-71.0628315124224,540,0.173047473200613
"541",2131,2016,429950,2710,114000,340000,0.0775401069518717,42.2838114812834,-71.1292304278075,541,0.171516079632466
"542",2115,2001,335000,369,81000,232800,0.0769230769230769,42.3456747873303,-71.0888038099548,542,0.169984686064318
"543",2127,2013,445000,2107,79000,333800,0.0767386091127098,42.3348500095923,-71.0446411223022,543,0.168453292496171
"544",2118,2005,491500,974,107500,320000,0.0765661252900232,42.340290774942,-71.0750302343387,544,0.166921898928024
"545",2132,2006,390000,1235,56500,288000,0.0765432098765432,42.279608691358,-71.1577612567901,545,0.165390505359878
"546",2122,2002,267500,588,82000,215650,0.0761245674740484,42.2960600103806,-71.056442266436,546,0.163859111791731
"547",2124,2003,340000,677,129000,274125,0.0759803921568627,42.2874209068627,-71.0699880833333,547,0.162327718223583
"548",2118,2002,389500,634,79500,276625,0.0758196721311475,42.3402410655738,-71.0751036393443,548,0.160796324655436
"549",2135,2000,158000,84,33500,115550,0.0757575757575758,42.3449908651515,-71.1508622515152,549,0.159264931087289
"550",2132,2016,484500,2233.5,120000,387800,0.0756880733944954,42.2782779541284,-71.156437837156,550,0.157733537519142
"551",2215,2001,230000,367,49500,149600,0.0756756756756757,42.345987745946,-71.0954427081081,551,0.156202143950995
"552",2129,2015,629500,2094,148000,417000,0.0754716981132075,42.3773068561321,-71.0622597004717,552,0.154670750382848
"553",2135,2006,310000,1150,38000,225000,0.0743801652892562,42.3459119421488,-71.1527901421488,553,0.153139356814701
"554",2132,2009,354000,1796,10793.5,278700,0.0742857142857143,42.2782553114286,-71.1570498971429,554,0.151607963246554
"555",2129,2012,469550,2135,15300,307500,0.0741626794258373,42.3776894186603,-71.0623538995215,555,0.150076569678407
"556",2129,2020,859500,1880,192500,584125,0.0740740740740741,42.3774491746032,-71.0626013333333,556,0.14854517611026
"557",2132,2019,579000,2318.5,160000,420000,0.0739644970414201,42.2793945680473,-71.1573234940828,557,0.147013782542113
"558",2135,2001,195000,345,38500,146560,0.0735294117647059,42.3445847573529,-71.1506427591912,558,0.145482388973966
"559",2121,2005,449500,707,115000,338000,0.073394495412844,42.3072832752294,-71.0803706605505,559,0.143950995405819
"560",2135,2005,299525,946,55000,217200,0.0727513227513227,42.3458922473545,-71.1522270793651,560,0.142419601837672
"561",2135,2004,279500,983,67000,199000,0.0726846424384525,42.3451221101993,-71.1512535287222,561,0.140888208269525
"562",2130,2015,494750,2607.5,121000,338800,0.0725126475548061,42.3128868532884,-71.1108601821248,562,0.139356814701378
"563",2129,2017,713750,1913.5,226750,495525,0.0721649484536082,42.3774746752577,-71.0628684819588,563,0.137825421133231
"564",2124,2001,240000,266.5,81500,206502.5,0.0714285714285714,42.2874208870968,-71.0709403156682,564,0.136294027565084
"565",2131,2015,406000,2590.5,75000,315675,0.0714285714285714,42.2841457301587,-71.1286892169312,565,0.134762633996937
"566",2129,2021,875000,2099,205000,6e+05,0.0706860706860707,42.3772408378378,-71.0624746382536,566,0.13323124042879
"567",2129,2008,425000,1452,18250,314300,0.0706214689265537,42.3773075988701,-71.0625936440678,567,0.131699846860643
"568",2129,2007,448950,1120,35000,323450,0.0704845814977974,42.377209777533,-71.0612880550661,568,0.130168453292496
"569",2126,2003,3e+05,403,97500,260000,0.0703517587939698,42.2761047386935,-71.0902527839196,569,0.128637059724349
"570",2132,2007,393738.5,1480,38000,292000,0.0700934579439252,42.2800539065421,-71.1568693411215,570,0.127105666156202
"571",2136,2005,359000,889,108750,287200,0.0696798493408663,42.2563682787194,-71.1219116421846,571,0.125574272588055
"572",2114,2002,339250,583,60000,240500,0.0688405797101449,42.3613654927536,-71.0673246304348,572,0.124042879019908
"573",2111,2002,541000,414,50000,300700,0.0685714285714286,42.3535769028571,-71.0618378971429,573,0.122511485451761
"574",2131,2017,479000,2300,140000,377625,0.0683760683760684,42.2838374444444,-71.1290541481481,574,0.120980091883614
"575",2130,2020,685000,2120,190100,486800,0.0672451193058568,42.3116426160521,-71.111322802603,575,0.119448698315467
"576",2210,2001,360000,256,87500,259200,0.0666666666666667,42.3479490888889,-71.0501768666667,576,0.11791730474732
"577",2467,2012,675000,1922.5,-15576.5,0,0.0666666666666667,42.320024,-71.1444094666667,577,0.116385911179173
"578",2124,2002,3e+05,406.5,106000,250000,0.0665083135391924,42.2872347553444,-71.0709402066508,578,0.114854517611026
"579",2215,2000,159900,60,26500,108000,0.0657276995305164,42.3453803755869,-71.0960022910798,579,0.113323124042879
"580",2130,2008,340000,1464,4950,255337.5,0.0651260504201681,42.3128468634454,-71.1112505567227,580,0.111791730474732
"581",2124,2005,4e+05,895,103500,305000,0.0650406504065041,42.2874269886179,-71.0716427902439,581,0.110260336906585
"582",2127,2002,280000,571,52500,222200,0.0649122807017544,42.3339722526316,-71.0438514315789,582,0.108728943338438
"583",2129,2019,760000,1913,205000,540000,0.0646900269541779,42.3773469730458,-71.0619373827493,583,0.107197549770291
"584",2129,2013,520000,2306,73500,360000,0.0634249471458774,42.3771949598309,-71.0624652980973,584,0.105666156202144
"585",2129,2005,456450,1081,95000,312295,0.0633561643835616,42.3767244708904,-71.0603368013699,585,0.104134762633997
"586",2127,2005,350000,997,81900,264000,0.0616966580976864,42.3345915938303,-71.0439778187661,586,0.10260336906585
"587",2129,2000,334625,63,20000,240000,0.0615384615384615,42.3773773,-71.0625540564102,587,0.101071975497703
"588",2135,2003,255000,824.5,64000,195337.5,0.0615141955835962,42.3446952933754,-71.1510375867508,588,0.099540581929556
"589",2122,2000,183000,115,49000,141300,0.0613718411552347,42.2967033068592,-71.0570400794224,589,0.0980091883614089
"590",2131,2006,330000,965.5,80500,256000,0.0613636363636364,42.2833595977273,-71.1282156545455,590,0.0964777947932619
"591",2467,2006,535000,1273.5,38550,189600,0.0606060606060606,42.3176058484848,-71.1477247878788,591,0.0949464012251149
"592",2129,2009,422000,1574,10750,311250,0.0604229607250755,42.3774156072508,-71.0622032930514,592,0.0934150076569679
"593",2132,2013,380000,2358,25000,305000,0.0603248259860789,42.278564737819,-71.1574015939675,593,0.0918836140888208
"594",2125,2001,2e+05,326,92500,168875,0.0602836879432624,42.314955641844,-71.0629975567376,594,0.0903522205206738
"595",2136,2004,340000,819,104000,284450,0.0599173553719008,42.2566073119835,-71.1220122231405,595,0.0888208269525268
"596",2129,2006,439500,1154.5,51500,312000,0.0595854922279793,42.3768552202073,-71.0609906683938,596,0.0872894333843798
"597",2113,2002,320750,579,57000,233600,0.0595238095238095,42.3654695833333,-71.0550025595238,597,0.0857580398162328
"598",2467,2011,525000,1512,-56000,194000,0.0588235294117647,42.3192599411765,-71.1500935294118,598,0.0842266462480857
"599",2467,2019,671000,3717,164000,232500,0.0588235294117647,42.3152200588235,-71.1458065294118,599,0.0826952526799387
"600",2114,2001,322500,354.5,44500,220000,0.0577777777777778,42.3611025022222,-71.0673855111111,600,0.0811638591117917
"601",2132,2021,683500,2351,234200,494300,0.0573394495412844,42.2786264380734,-71.1566283509174,601,0.0796324655436447
"602",2126,2001,199000,342.5,54500,180500,0.0571428571428571,42.2758548685714,-71.0913325942857,602,0.0781010719754976
"603",2130,2013,410250,2257,42000,288000,0.0567765567765568,42.3132563498168,-71.1108281318681,603,0.0765696784073507
"604",2118,2000,321000,129.5,72600,230000,0.056672760511883,42.3400191151737,-71.0754693345521,604,0.0750382848392037
"605",2132,2020,650000,2262.5,204000,464000,0.056657223796034,42.2796668073654,-71.1574708016997,605,0.0735068912710567
"606",2130,2007,349000,1252.5,29050,260200,0.0560606060606061,42.3144593893939,-71.1097543454545,606,0.0719754977029097
"607",2114,2005,447500,994,91000,280125,0.055921052631579,42.3611925,-71.066572625,607,0.0704441041347627
"608",2127,2003,313250,791,70500,250000,0.0547008547008547,42.3341619948718,-71.0433349897436,608,0.0689127105666156
"609",2131,2014,358750,2707,45900,303375,0.0545977011494253,42.2833746293103,-71.1296106149425,609,0.0673813169984686
"610",2136,2003,299100,556,78000,256500,0.0545977011494253,42.2563347931034,-71.1228794396552,610,0.0658499234303216
"611",2130,2006,340000,1192.5,52950,251750,0.0535433070866142,42.3128770787402,-71.1101523779528,611,0.0643185298621746
"612",2129,2001,386000,271,62500,250000,0.0526315789473684,42.3765345956938,-71.0614431507177,612,0.0627871362940275
"613",2210,2002,417260,542,39496,290000,0.0526315789473684,42.3482021578947,-71.0486409473684,613,0.0612557427258805
"614",2130,2002,3e+05,638,61000,227125,0.0511811023622047,42.3130096614173,-71.1114353464567,614,0.0597243491577335
"615",2131,2005,348500,1108,93500,268000,0.0494845360824742,42.2837361360825,-71.1278434659794,615,0.0581929555895865
"616",2130,2019,640000,2030,194904,445000,0.0491803278688525,42.3117645128806,-71.1111465222482,616,0.0566615620214395
"617",2136,2002,268250,383,81500,230000,0.0491803278688525,42.2571593934426,-71.1226391885246,617,0.0551301684532925
"618",2118,2003,395000,821.5,61000,3e+05,0.0477031802120141,42.3401187667844,-71.0749434187279,618,0.0535987748851455
"619",2467,2002,169000,763,75000,140400,0.0476190476190476,42.3018543809524,-71.1394032380952,619,0.0520673813169985
"620",2467,2017,560000,2445,93750,224100,0.0476190476190476,42.3077175714286,-71.1430335714286,620,0.0505359877488515
"621",2136,2001,237250,214,45950,200920,0.0462962962962963,42.2564807808642,-71.1238269845679,621,0.0490045941807045
"622",2131,2000,215000,31,3000,182500,0.0446428571428571,42.2834241041667,-71.1270605625,622,0.0474732006125574
"623",2129,2004,418000,847,78000,3e+05,0.0445151033386327,42.3768122114467,-71.0607809141494,623,0.0459418070444104
"624",2467,2014,529000,2693,5000,179450,0.0434782608695652,42.3175250869565,-71.1424973913043,624,0.0444104134762634
"625",2132,2000,250000,171.5,35344,193000,0.0428571428571429,42.2788551285714,-71.1568728380952,625,0.0428790199081164
"626",2130,2000,229000,57,44500,160050,0.0425531914893617,42.3129929639935,-71.1113908412439,626,0.0413476263399694
"627",2132,2004,389500,923,90500,280000,0.0424242424242424,42.2797032585859,-71.1563105050505,627,0.0398162327718223
"628",2467,2000,130950,56,24000,112150,0.0416666666666667,42.3028590833333,-71.1388271666667,628,0.0382848392036753
"629",2132,2001,279000,276,22550,217225,0.0406698564593301,42.2786826411483,-71.1568030502392,629,0.0367534456355283
"630",2132,2003,350000,732,79950,270000,0.0395061728395062,42.2788817654321,-71.1578944518518,630,0.0352220520673813
"631",2132,2005,417500,1102.5,107000,309000,0.0391304347826087,42.2800122956522,-71.1573947804348,631,0.0336906584992342
"632",2131,2001,235250,230,43692.5,190600,0.0388888888888889,42.2832645805556,-71.1275601583333,632,0.0321592649310873
"633",2130,2005,339523.5,1074,75250,250200,0.0383631713554987,42.3130331227621,-71.110394387468,633,0.0306278713629403
"634",2130,2001,267700,253,32650,193950,0.0383141762452107,42.3123557490421,-71.1120019885058,634,0.0290964777947933
"635",2467,2004,287500,588,57000,230000,0.0357142857142857,42.3027187857143,-71.141489,635,0.0275650842266463
"636",2129,2002,399000,592,59000,283500,0.03470715835141,42.3770400694143,-71.0621497787419,636,0.0260336906584993
"637",2131,2002,283000,403,74000,230050,0.0341880341880342,42.2833606267806,-71.1286913219373,637,0.0245022970903522
"638",2122,2001,186250,260,67000,157950,0.0340909090909091,42.2959941363636,-71.0568420833333,638,0.0229709035222052
"639",2131,2004,346860,841,86000,268000,0.0337972166998012,42.2833357157058,-71.1287018270378,639,0.0214395099540582
"640",2132,2002,333000,439,70000,252000,0.0267260579064588,42.2795963407572,-71.1576564164811,640,0.0199081163859112
"641",2130,2003,324000,845.5,82000,239200,0.0263620386643234,42.3117661739895,-71.1116450650264,641,0.0183767228177641
"642",2130,2004,345500,1020,90500,250000,0.0260869565217391,42.3130730362319,-71.1108860275362,642,0.0168453292496171
"643",2131,2003,315000,867,72500,258000,0.0230179028132992,42.2831340025575,-71.1278609846547,643,0.0153139356814701
"644",2129,2003,4e+05,744,64250,285000,0.0180878552971576,42.377216248062,-71.0626378940568,644,0.0137825421133231
"645",2467,2001,162750,252.5,29000,128800,0,42.3021242857143,-71.1367652857143,645,0.0122511485451761
"646",2467,2003,216000,883,72000,174400,0,42.3019597419355,-71.1398844193548,646,0.0107197549770292
"647",2467,2005,235000,816,49500,188000,0,42.3020654,-71.14040692,647,0.00918836140888213
"648",2467,2010,596250,1202,3500,131812.5,0,42.3201584444444,-71.1463938888889,648,0.00765696784073511
"649",2467,2013,850250,2151.5,11750,0,0,42.32852665,-71.15228005,649,0.00612557427258809
"650",2467,2015,404248,1920,49500,269750,0,42.3154258181818,-71.1480895,650,0.00459418070444106
"651",2467,2018,360000,1960,112000,232500,0,42.3080684117647,-71.1428992352941,651,0.00306278713629404
"652",2467,2020,8e+05,3699,168556,0,0,42.3156775454545,-71.144694,652,0.00153139356814702
"653",2467,2022,475000,2818,143500,215000,0,42.3106029047619,-71.1516567619048,653,0
"653",2467,2026,475000,2818,143500,215000,0,42.3106029047619,-71.1516567619048,653,0
"653",2467,2186,475000,2818,143500,215000,0,42.3106029047619,-71.1516567619048,653,0
